===== RUN CONFIG START =====
{
  "time": "2026-03-22 10:22:14",
  "data_path": "/home/chenyh/workspace/fluProfiler/data/HA_only/",
  "season_path": "split/",
  "embedding_root": "/home/chenyh/workspace/fluProfiler/data/reverse_test/embedding",
  "ha_only_streams": [
    "seq_id_a",
    "seq_id_c"
  ],
  "epochs": 250,
  "patience": 10,
  "batch_size": 64,
  "sample_limit": null,
  "dedupe_train": true,
  "train_group_cols_for_label_mean": [
    "seq_id_a",
    "seq_id_c",
    "serumPassCat",
    "virusPassCat"
  ],
  "use_lr_schedule": true,
  "lr": 8e-05,
  "model_class": "fluProfiler_HA",
  "tag": "HA_only_cached",
  "device": "cuda:1"
}
===== RUN CONFIG END =====

[2026-03-22 11:44:36] Epoch 29/250, train loss: 0.8093, valid MAE: 0.73741, valid MSE: 0.89811, valid Pearson: 0.86863, valid Spearman: 0.83610, valid R2: 0.75412, test MAE: 0.72880, test MSE: 0.88890, test Pearson: 0.86725, test Spearman: 0.83550, test R2: 0.75195
[2026-03-22 11:47:26] Epoch 30/250, train loss: 0.8050, valid MAE: 0.73114, valid MSE: 0.89217, valid Pearson: 0.86946, valid Spearman: 0.83802, valid R2: 0.75574, test MAE: 0.72426, test MSE: 0.88324, test Pearson: 0.86835, test Spearman: 0.83706, test R2: 0.75353
[2026-03-22 11:50:17] Epoch 31/250, train loss: 0.7995, valid MAE: 0.73763, valid MSE: 0.89279, valid Pearson: 0.87001, valid Spearman: 0.83723, valid R2: 0.75557, test MAE: 0.72903, test MSE: 0.88468, test Pearson: 0.86846, test Spearman: 0.83581, test R2: 0.75313
[2026-03-22 11:53:06] Epoch 32/250, train loss: 0.7932, valid MAE: 0.73382, valid MSE: 0.88980, valid Pearson: 0.87062, valid Spearman: 0.83968, valid R2: 0.75639, test MAE: 0.72456, test MSE: 0.87879, test Pearson: 0.86931, test Spearman: 0.83838, test R2: 0.75477
[2026-03-22 11:55:57] Epoch 33/250, train loss: 0.7872, valid MAE: 0.73806, valid MSE: 0.89163, valid Pearson: 0.86952, valid Spearman: 0.83679, valid R2: 0.75589, test MAE: 0.73431, test MSE: 0.89014, test Pearson: 0.86717, test Spearman: 0.83496, test R2: 0.75160
[2026-03-22 11:58:47] Epoch 34/250, train loss: 0.7826, valid MAE: 0.73011, valid MSE: 0.88799, valid Pearson: 0.87103, valid Spearman: 0.84057, valid R2: 0.75689, test MAE: 0.72413, test MSE: 0.88613, test Pearson: 0.86904, test Spearman: 0.83816, test R2: 0.75272
[2026-03-22 12:01:37] Epoch 35/250, train loss: 0.7784, valid MAE: 0.72380, valid MSE: 0.87532, valid Pearson: 0.87213, valid Spearman: 0.84022, valid R2: 0.76035, test MAE: 0.71780, test MSE: 0.86955, test Pearson: 0.87069, test Spearman: 0.83916, test R2: 0.75735
[2026-03-22 12:04:28] Epoch 36/250, train loss: 0.7759, valid MAE: 0.72831, valid MSE: 0.87688, valid Pearson: 0.87200, valid Spearman: 0.83953, valid R2: 0.75993, test MAE: 0.71828, test MSE: 0.86420, test Pearson: 0.87118, test Spearman: 0.83892, test R2: 0.75884
[2026-03-22 12:07:17] Epoch 37/250, train loss: 0.7718, valid MAE: 0.73380, valid MSE: 0.88276, valid Pearson: 0.87382, valid Spearman: 0.84218, valid R2: 0.75832, test MAE: 0.72522, test MSE: 0.87811, test Pearson: 0.87179, test Spearman: 0.83988, test R2: 0.75496
[2026-03-22 12:10:08] Epoch 38/250, train loss: 0.7625, valid MAE: 0.72492, valid MSE: 0.86780, valid Pearson: 0.87342, valid Spearman: 0.84077, valid R2: 0.76242, test MAE: 0.71602, test MSE: 0.85947, test Pearson: 0.87214, test Spearman: 0.83988, test R2: 0.76016
