epoch,learning_rate,train_loss,valid_pooled_mae,valid_pooled_mse,valid_pooled_pearson,valid_pooled_spearman,valid_per_serum_mae_mean,valid_per_serum_mae_median,valid_within_serum_pearson_mean,valid_within_serum_spearman_mean,valid_serum_bias_mean,valid_serum_bias_abs_mean,valid_loss,test_pooled_mae,test_pooled_mse,test_pooled_pearson,test_pooled_spearman,test_per_serum_mae_mean,test_per_serum_mae_median,test_within_serum_pearson_mean,test_within_serum_spearman_mean,test_serum_bias_mean,test_serum_bias_abs_mean,test_loss
26,0.0001,0.4603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6903,0.8071,0.8543,0.8515,0.7961,0.7143,0.5302,0.4571,0.0883,0.4439,0.5512
27,0.0001,0.4552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6947,0.8203,0.8534,0.8505,0.8245,0.7059,0.5008,0.4368,0.0751,0.4808,0.5756
28,0.0001,0.4517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7195,0.8739,0.8507,0.8478,0.8336,0.7154,0.5019,0.432,0.2323,0.4996,0.5839
29,0.0001,0.4509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7029,0.8368,0.8494,0.846,0.7872,0.7003,0.5111,0.4515,-0.047,0.4524,0.5586
30,0.0001,0.4456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.698,0.8389,0.8507,0.8455,0.8158,0.7343,0.5244,0.4509,-0.0513,0.4688,0.5722
31,0.0001,0.4432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6957,0.8296,0.8544,0.8514,0.8069,0.708,0.5148,0.4445,0.201,0.4633,0.5639
32,0.0001,0.4418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7078,0.86,0.8504,0.8464,0.8421,0.7236,0.4885,0.4254,0.0796,0.4938,0.5819
33,0.0001,0.4367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6916,0.8185,0.8529,0.8492,0.794,0.694,0.5066,0.4319,0.0274,0.4588,0.5591
34,0.0001,0.4358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.699,0.8394,0.8522,0.8475,0.8231,0.722,0.5146,0.442,0.0765,0.472,0.5694
35,0.0001,0.4317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142,0.8635,0.855,0.8502,0.8094,0.7199,0.4892,0.419,0.1551,0.4739,0.5688
36,0.0001,0.4296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6872,0.8076,0.8549,0.851,0.776,0.6906,0.5188,0.4574,0.0311,0.4314,0.5426
37,0.0001,0.4283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6862,0.8051,0.855,0.8512,0.7913,0.7059,0.5165,0.4551,0.0028,0.4347,0.5491
38,0.0001,0.423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7011,0.833,0.8549,0.8515,0.7976,0.7279,0.5235,0.4661,-0.1341,0.4773,0.5688
39,0.0001,0.4235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.699,0.8309,0.8526,0.8483,0.8013,0.714,0.5159,0.4529,0.1424,0.45,0.5575
40,0.0001,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6846,0.8026,0.8555,0.8539,0.7427,0.6881,0.5206,0.4573,0.069,0.4,0.5267
41,0.0001,0.4174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6891,0.8067,0.8566,0.8534,0.741,0.6954,0.5429,0.4695,-0.0296,0.4123,0.532
42,0.0001,0.416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6887,0.815,0.8525,0.8487,0.7675,0.6885,0.5048,0.4452,0.0076,0.4195,0.5414
43,0.0001,0.4112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6851,0.8117,0.8554,0.8514,0.7556,0.6905,0.5251,0.4626,0.1595,0.3958,0.5294
44,0.0001,0.4092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6892,0.8167,0.8551,0.8515,0.7893,0.6938,0.5124,0.4387,0.0553,0.4244,0.5491
45,0.0001,0.4079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6833,0.8073,0.8548,0.8514,0.7669,0.6973,0.5241,0.4562,0.1388,0.4134,0.5383
46,0.0001,0.405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6818,0.7986,0.8563,0.8528,0.75,0.6856,0.5573,0.4885,0.0362,0.3936,0.5278
47,0.0001,0.4037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6968,0.8328,0.8544,0.8504,0.766,0.6835,0.5462,0.4837,0.2183,0.4329,0.54
48,0.0001,0.4017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6899,0.8145,0.8536,0.8504,0.7663,0.6986,0.5468,0.4744,0.1192,0.4155,0.5371
49,0.0001,0.3988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6837,0.8012,0.8566,0.8521,0.7856,0.7075,0.5466,0.4837,-0.0015,0.4171,0.5504
50,0.0001,0.3979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6971,0.8358,0.8551,0.8515,0.7992,0.7022,0.5433,0.4848,0.1232,0.4469,0.5572
51,0.0001,0.3948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6894,0.818,0.8543,0.851,0.7753,0.6947,0.5259,0.468,0.0574,0.4079,0.5419
52,0.0,0.3916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.689,0.8161,0.853,0.8494,0.7788,0.6978,0.5147,0.438,0.0371,0.4121,0.5426
53,0.0,0.3903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6829,0.8019,0.8553,0.8517,0.7639,0.686,0.5272,0.4715,0.1061,0.4036,0.5352
54,0.0,0.389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.706,0.8505,0.8554,0.8523,0.7812,0.6934,0.5309,0.4638,0.2035,0.44,0.5512
55,0.0,0.387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6892,0.8151,0.8544,0.8513,0.7779,0.6919,0.5141,0.4474,0.0762,0.4118,0.5453
56,0.0,0.386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6858,0.8101,0.8541,0.8502,0.7779,0.6936,0.4973,0.4452,0.0354,0.4055,0.542
57,0.0,0.3848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6837,0.8128,0.8546,0.8508,0.7931,0.7055,0.4994,0.4349,0.0348,0.4133,0.5518
58,0.0,0.3815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6938,0.8323,0.8547,0.8517,0.7706,0.694,0.5391,0.4747,0.1468,0.4102,0.5418
59,0.0,0.3814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6916,0.8238,0.8538,0.8499,0.7739,0.7005,0.5291,0.4627,0.1299,0.3997,0.5414
60,0.0,0.3791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6896,0.8237,0.8543,0.8502,0.7744,0.6999,0.5264,0.4649,0.1508,0.3998,0.5432
61,0.0,0.3779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6862,0.813,0.8543,0.8506,0.7858,0.6951,0.5289,0.471,0.0819,0.4027,0.5467
62,0.0,0.3751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6925,0.8291,0.8557,0.8517,0.7933,0.6901,0.5337,0.4661,0.1612,0.432,0.5538
63,0.0,0.374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6894,0.8228,0.854,0.8501,0.7762,0.692,0.5378,0.4775,0.1403,0.3966,0.5433
64,0.0,0.3726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6863,0.8196,0.8549,0.8509,0.7751,0.6862,0.5328,0.4747,0.1493,0.3962,0.5443
65,0.0,0.3708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6917,0.8293,0.8525,0.8495,0.789,0.6996,0.5273,0.4659,0.0815,0.4094,0.5501
66,0.0,0.3687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6883,0.8225,0.8543,0.8508,0.7627,0.6938,0.5307,0.4684,0.157,0.3899,0.5332
67,0.0,0.3679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6893,0.8267,0.8546,0.851,0.791,0.7021,0.5438,0.4776,0.1328,0.4184,0.5481
68,0.0,0.366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.684,0.811,0.855,0.8517,0.7685,0.6918,0.5351,0.4784,0.1155,0.3925,0.5348
69,0.0,0.3641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6853,0.8141,0.8546,0.8507,0.7765,0.7017,0.5312,0.4671,0.0492,0.4038,0.5421
70,0.0,0.365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6857,0.816,0.8541,0.8502,0.7897,0.7071,0.5279,0.4746,0.0463,0.4055,0.5486
71,0.0,0.3623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6896,0.8248,0.8529,0.8497,0.7804,0.7095,0.5473,0.4833,0.0944,0.4007,0.5446
72,0.0,0.3616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.691,0.8282,0.8533,0.8493,0.7934,0.7018,0.5292,0.4716,0.1293,0.4188,0.5513
73,0.0,0.3603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6901,0.8275,0.8531,0.8489,0.7934,0.7129,0.5292,0.469,0.0353,0.4124,0.5543
74,0.0,0.3591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6888,0.8243,0.8527,0.8485,0.8021,0.7221,0.5153,0.4592,-0.0296,0.4217,0.5608
75,0.0,0.3578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6859,0.8176,0.8541,0.8504,0.7871,0.7092,0.5321,0.4722,0.0657,0.4028,0.5485
76,0.0,0.3571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6867,0.8204,0.8534,0.8499,0.7997,0.7181,0.543,0.4845,0.0703,0.4102,0.5553
77,0.0,0.3562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6892,0.8253,0.8539,0.8502,0.7895,0.7093,0.5439,0.4889,0.117,0.4056,0.5498
78,0.0,0.3555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6882,0.8247,0.8528,0.8491,0.7993,0.7135,0.539,0.4713,0.0582,0.4094,0.5561
79,0.0,0.3551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6903,0.8285,0.8535,0.8496,0.7946,0.7106,0.5444,0.4866,0.0862,0.4078,0.5526
80,0.0,0.3529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6917,0.8294,0.8533,0.8496,0.7931,0.7218,0.5436,0.4868,0.0988,0.4108,0.5532
81,0.0,0.3526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6896,0.8271,0.8529,0.8493,0.8002,0.7163,0.5407,0.4845,0.0752,0.4137,0.5566
82,0.0,0.3514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6898,0.8267,0.8536,0.8498,0.7928,0.7144,0.5445,0.4838,0.102,0.4113,0.552
83,0.0,0.351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6868,0.8201,0.8536,0.8497,0.7965,0.7072,0.5439,0.4865,0.0758,0.4095,0.5531
84,0.0,0.3503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6902,0.8294,0.8529,0.8488,0.8045,0.7151,0.5424,0.4827,0.0457,0.4143,0.5601
85,0.0,0.3491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6902,0.8275,0.8529,0.849,0.8017,0.7195,0.5418,0.4823,0.0705,0.4135,0.5579
86,0.0,0.3486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6872,0.8208,0.8536,0.8497,0.7894,0.7088,0.5463,0.4899,0.0537,0.3985,0.5502
87,0.0,0.3479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6938,0.8353,0.8533,0.8496,0.8012,0.7142,0.5445,0.4857,0.127,0.4216,0.558
88,0.0,0.3472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6889,0.8262,0.8531,0.8493,0.8013,0.7127,0.5424,0.4817,0.0827,0.4105,0.5572
89,0.0,0.3476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6898,0.8287,0.8532,0.8495,0.8008,0.7096,0.5435,0.4843,0.1059,0.4152,0.5573
90,0.0,0.3463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6889,0.8259,0.8532,0.8496,0.8018,0.7087,0.5433,0.4856,0.089,0.4135,0.5576
91,0.0,0.3458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6892,0.8255,0.8531,0.8494,0.8003,0.7081,0.5431,0.4826,0.0859,0.4111,0.5563
92,0.0,0.3456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6907,0.8294,0.8529,0.8493,0.804,0.7094,0.5431,0.4851,0.091,0.4137,0.5588
93,0.0,0.3454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6893,0.8262,0.8531,0.8494,0.801,0.712,0.5435,0.4868,0.0833,0.4102,0.5567
94,0.0,0.3449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.8275,0.853,0.8493,0.803,0.7098,0.5434,0.4827,0.0796,0.412,0.5581
95,0.0,0.3446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6891,0.8259,0.8531,0.8494,0.8008,0.7096,0.5434,0.4865,0.0832,0.4099,0.5565
96,0.0,0.345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6905,0.8287,0.853,0.8493,0.8026,0.7102,0.5433,0.4883,0.0873,0.4133,0.5578
97,0.0,0.344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6903,0.8282,0.853,0.8492,0.8034,0.711,0.5428,0.4858,0.0787,0.4138,0.5584
98,0.0,0.3446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6904,0.8285,0.853,0.8492,0.8044,0.712,0.543,0.4857,0.0813,0.4151,0.559
99,0.0,0.3443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6899,0.8277,0.8529,0.8491,0.8032,0.7109,0.5428,0.4818,0.0742,0.4124,0.5583
100,0.0,0.3444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6894,0.8268,0.8529,0.8491,0.8031,0.7103,0.5427,0.4823,0.0722,0.4122,0.5581
