epoch,learning_rate,train_loss,valid_pooled_mae,valid_pooled_mse,valid_pooled_pearson,valid_pooled_spearman,valid_per_serum_mae_mean,valid_per_serum_mae_median,valid_within_serum_pearson_mean,valid_within_serum_spearman_mean,valid_serum_bias_mean,valid_serum_bias_abs_mean,valid_loss,test_pooled_mae,test_pooled_mse,test_pooled_pearson,test_pooled_spearman,test_per_serum_mae_mean,test_per_serum_mae_median,test_within_serum_pearson_mean,test_within_serum_spearman_mean,test_serum_bias_mean,test_serum_bias_abs_mean,test_loss
57,0.0,0.382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6804,0.8056,0.8606,0.8581,0.8352,0.7017,0.5813,0.5268,0.1932,0.4654,0.5721
58,0.0,0.3812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6777,0.806,0.8599,0.8573,0.8328,0.6903,0.5724,0.5191,0.1544,0.4637,0.5732
59,0.0,0.379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6791,0.8087,0.8593,0.8575,0.8336,0.6855,0.5832,0.53,0.1359,0.4622,0.5737
60,0.0,0.3765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.686,0.819,0.8595,0.8567,0.8383,0.7003,0.585,0.5398,0.1945,0.4865,0.5782
61,0.0,0.3756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.676,0.8013,0.8605,0.8571,0.8264,0.6745,0.5869,0.5375,0.1162,0.4559,0.5687
62,0.0,0.3747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6807,0.814,0.8598,0.8578,0.8209,0.6933,0.5845,0.5412,0.1789,0.4601,0.5676
63,0.0,0.3724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6909,0.8358,0.8605,0.8582,0.8432,0.706,0.5856,0.5317,0.2486,0.5019,0.5813
64,0.0,0.3702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6805,0.8106,0.8591,0.8575,0.8189,0.6969,0.5847,0.5334,0.176,0.4509,0.5667
65,0.0,0.3694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6747,0.8018,0.8601,0.8588,0.825,0.7004,0.5807,0.531,0.1861,0.4546,0.5661
66,0.0,0.3676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.673,0.8001,0.8596,0.8568,0.8174,0.6933,0.5872,0.5328,0.1098,0.4432,0.5678
67,0.0,0.3663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6777,0.8107,0.8594,0.8573,0.8337,0.685,0.587,0.5297,0.144,0.4662,0.5766
68,0.0,0.3649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6805,0.8163,0.8592,0.8569,0.8229,0.6896,0.5852,0.5374,0.1666,0.4558,0.5701
69,0.0,0.3629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6782,0.807,0.8594,0.8576,0.8251,0.6999,0.5838,0.5281,0.1724,0.4498,0.5699
70,0.0,0.3615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6736,0.8023,0.8601,0.858,0.8137,0.678,0.585,0.5328,0.1507,0.4403,0.563
71,0.0,0.3604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6825,0.8185,0.8592,0.8571,0.8252,0.686,0.5878,0.5261,0.1936,0.4645,0.5708
72,0.0,0.359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6743,0.8011,0.8603,0.8583,0.8103,0.6949,0.5831,0.5305,0.1623,0.4385,0.5598
73,0.0,0.3585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6726,0.8005,0.8595,0.8576,0.8191,0.6749,0.5883,0.5281,0.1369,0.4426,0.564
74,0.0,0.3576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6827,0.8206,0.8584,0.8556,0.8261,0.6962,0.6003,0.5485,0.1602,0.4595,0.5709
75,0.0,0.3549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6753,0.8044,0.8592,0.8567,0.8166,0.6833,0.6,0.5514,0.1231,0.4427,0.5631
76,0.0,0.3538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6762,0.8082,0.8588,0.8566,0.8208,0.6952,0.5969,0.5489,0.1312,0.4417,0.567
77,0.0,0.3539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6767,0.8081,0.8589,0.8566,0.818,0.6932,0.5965,0.5413,0.133,0.4459,0.566
78,0.0,0.3535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6776,0.8116,0.859,0.8565,0.8186,0.6836,0.603,0.5574,0.1398,0.4417,0.5656
79,0.0,0.3512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6773,0.8115,0.8591,0.8565,0.8213,0.6903,0.6022,0.5512,0.1336,0.4465,0.5676
80,0.0,0.3511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6801,0.8129,0.8604,0.8583,0.8283,0.6897,0.6018,0.5501,0.1853,0.469,0.5714
81,0.0,0.3501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6775,0.8095,0.8592,0.8572,0.8264,0.6803,0.599,0.5473,0.138,0.448,0.5699
82,0.0,0.3497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6762,0.8049,0.8594,0.8573,0.8169,0.6826,0.6001,0.5495,0.1377,0.4392,0.5632
83,0.0,0.349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6796,0.8129,0.8593,0.8573,0.8251,0.692,0.6009,0.5438,0.165,0.4575,0.5689
84,0.0,0.3466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.676,0.8062,0.8594,0.8569,0.8203,0.6917,0.6001,0.5453,0.1399,0.4428,0.5654
85,0.0,0.3478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6805,0.8175,0.8586,0.8562,0.827,0.6937,0.5977,0.546,0.1457,0.4542,0.5717
86,0.0,0.3467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6806,0.8176,0.8588,0.8566,0.8295,0.6934,0.5999,0.5455,0.1677,0.465,0.5723
87,0.0,0.3456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6795,0.8137,0.8595,0.8574,0.8226,0.6832,0.6015,0.5493,0.182,0.4575,0.5673
88,0.0,0.345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6778,0.8108,0.859,0.8569,0.8234,0.6886,0.6005,0.5472,0.1598,0.4518,0.5675
89,0.0,0.3452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6792,0.8141,0.859,0.8568,0.8235,0.6857,0.6006,0.5513,0.1695,0.4533,0.568
90,0.0,0.3445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6782,0.812,0.8591,0.857,0.8233,0.6908,0.6009,0.5515,0.162,0.4543,0.5676
91,0.0,0.3437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6796,0.8148,0.859,0.8567,0.826,0.692,0.6005,0.5504,0.1601,0.4552,0.5696
92,0.0,0.3432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6778,0.8116,0.8588,0.8566,0.8251,0.6919,0.6,0.5485,0.1425,0.4499,0.5693
93,0.0,0.3423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6779,0.8117,0.8589,0.8567,0.8238,0.6955,0.5998,0.5495,0.1406,0.4483,0.5687
94,0.0,0.3429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6787,0.813,0.8591,0.857,0.8272,0.6946,0.6001,0.551,0.1553,0.4551,0.5703
95,0.0,0.3426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6772,0.8099,0.8589,0.8567,0.8231,0.6904,0.5999,0.5479,0.1325,0.446,0.5681
96,0.0,0.3425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6788,0.8136,0.8588,0.8567,0.8262,0.6898,0.6004,0.5489,0.1467,0.453,0.57
97,0.0,0.3427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6776,0.8109,0.859,0.8568,0.8243,0.689,0.6005,0.5487,0.1421,0.4495,0.5687
98,0.0,0.3423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6785,0.8131,0.8589,0.8567,0.8258,0.6887,0.6001,0.549,0.1468,0.4518,0.5696
99,0.0,0.3421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6781,0.8126,0.8588,0.8567,0.825,0.6893,0.5998,0.5494,0.1429,0.4501,0.5692
100,0.0,0.3425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6785,0.8133,0.8588,0.8567,0.8253,0.6891,0.5996,0.5492,0.1482,0.4515,0.5694
