epoch,learning_rate,train_loss,valid_pooled_mae,valid_pooled_mse,valid_pooled_pearson,valid_pooled_spearman,valid_per_serum_mae_mean,valid_per_serum_mae_median,valid_within_serum_pearson_mean,valid_within_serum_spearman_mean,valid_serum_bias_mean,valid_serum_bias_abs_mean,valid_loss,test_pooled_mae,test_pooled_mse,test_pooled_pearson,test_pooled_spearman,test_per_serum_mae_mean,test_per_serum_mae_median,test_within_serum_pearson_mean,test_within_serum_spearman_mean,test_serum_bias_mean,test_serum_bias_abs_mean,test_loss
17,0.0001,0.4438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6702,0.7767,0.8613,0.8611,0.7963,0.6801,0.6094,0.5487,0.0245,0.4437,0.5585
18,0.0001,0.4419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6819,0.7944,0.8632,0.8633,0.7752,0.6934,0.6228,0.5524,0.0999,0.4434,0.5407
19,0.0001,0.4385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6753,0.7773,0.8632,0.8633,0.7916,0.6963,0.6335,0.5661,-0.0861,0.4211,0.5606
20,0.0001,0.4331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.678,0.7824,0.8628,0.862,0.7864,0.6835,0.6254,0.5623,0.0126,0.4293,0.5477
21,0.0001,0.4297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6722,0.7806,0.8613,0.8622,0.7752,0.6723,0.6702,0.6096,0.0321,0.4139,0.5463
22,0.0001,0.4256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6621,0.7627,0.865,0.8647,0.7804,0.6712,0.6251,0.5573,-0.1165,0.4189,0.547
23,0.0001,0.4229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6734,0.7797,0.8635,0.864,0.7887,0.6833,0.6449,0.5776,0.0459,0.4486,0.5475
24,0.0001,0.4188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6713,0.7701,0.8654,0.8668,0.7863,0.6924,0.6604,0.5952,0.128,0.4547,0.5445
25,0.0001,0.4167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6559,0.7524,0.8668,0.8661,0.7648,0.6696,0.6153,0.5509,0.0448,0.4201,0.5292
26,0.0001,0.4131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.699,0.8277,0.8631,0.8624,0.7916,0.7168,0.6374,0.5645,0.0891,0.48,0.5531
27,0.0001,0.4103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6553,0.7438,0.8683,0.8673,0.7539,0.659,0.6371,0.5709,-0.0155,0.4051,0.5257
28,0.0001,0.4072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6648,0.7589,0.8674,0.8675,0.7684,0.6838,0.6404,0.5788,-0.1466,0.4305,0.5491
29,0.0001,0.4028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6484,0.7277,0.8711,0.8705,0.7326,0.6559,0.6617,0.6022,-0.0265,0.3887,0.5115
30,0.0001,0.4018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6569,0.7524,0.8687,0.8678,0.7475,0.6811,0.6324,0.5752,0.0655,0.4304,0.5179
31,0.0001,0.3985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6524,0.739,0.8694,0.869,0.7545,0.6692,0.6405,0.5902,0.0166,0.3969,0.5202
32,0.0001,0.397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6537,0.7396,0.87,0.87,0.7482,0.6841,0.6221,0.5663,0.0456,0.3996,0.516
33,0.0001,0.3935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6598,0.7472,0.8676,0.8677,0.7515,0.6677,0.6143,0.5418,-0.0134,0.3977,0.5212
34,0.0001,0.3926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6491,0.7315,0.8706,0.8703,0.7263,0.6433,0.6263,0.5907,0.0079,0.3792,0.5082
35,0.0001,0.3875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6516,0.732,0.8719,0.8712,0.7447,0.6735,0.6304,0.5709,0.0252,0.3991,0.5135
36,0.0001,0.3868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6481,0.7297,0.8716,0.8709,0.7402,0.6678,0.6308,0.5573,0.0053,0.3827,0.5095
37,0.0001,0.3834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6469,0.724,0.871,0.871,0.7318,0.6501,0.6216,0.5549,-0.0386,0.3824,0.5099
38,0.0001,0.3799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6436,0.7256,0.8718,0.8714,0.7336,0.6582,0.6305,0.5668,-0.0072,0.3821,0.5051
39,0.0001,0.3779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6434,0.7195,0.873,0.872,0.7349,0.6592,0.6217,0.5585,-0.0026,0.3864,0.5044
40,0.0001,0.3764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6561,0.7462,0.8709,0.8705,0.7558,0.6688,0.6198,0.563,-0.0125,0.4075,0.5187
41,0.0001,0.3736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6455,0.7232,0.8733,0.8731,0.748,0.6679,0.617,0.5538,-0.0027,0.3989,0.513
42,0.0001,0.3719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6442,0.7301,0.8724,0.872,0.7287,0.6597,0.6195,0.56,0.0404,0.3873,0.5034
43,0.0001,0.3686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6435,0.7222,0.8724,0.8717,0.7381,0.6573,0.6165,0.5568,0.013,0.3885,0.5104
44,0.0001,0.3675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6397,0.7176,0.8736,0.8737,0.719,0.6513,0.6284,0.5711,-0.0199,0.3632,0.4994
45,0.0001,0.3656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6403,0.7156,0.8742,0.8736,0.7316,0.6408,0.6313,0.5703,-0.037,0.3806,0.5044
46,0.0001,0.3632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6377,0.7149,0.8742,0.8736,0.7277,0.6516,0.6267,0.5591,-0.044,0.381,0.502
47,0.0001,0.3615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6507,0.7332,0.8732,0.8727,0.7369,0.661,0.624,0.5581,0.0402,0.4009,0.5063
48,0.0001,0.3585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6388,0.7126,0.8738,0.8729,0.7159,0.6339,0.6364,0.5745,-0.0674,0.3655,0.5
49,0.0001,0.358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6455,0.7287,0.8735,0.8733,0.7314,0.6555,0.6325,0.5667,0.0411,0.3964,0.5029
50,0.0001,0.3545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6429,0.7248,0.8725,0.8718,0.729,0.6499,0.6414,0.5836,-0.0007,0.3777,0.5008
51,0.0001,0.3542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6399,0.717,0.8729,0.8725,0.7275,0.632,0.6425,0.5875,-0.0869,0.3754,0.5073
52,0.0,0.3512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6468,0.7337,0.8718,0.8719,0.7387,0.649,0.6446,0.5871,0.0534,0.4002,0.5099
53,0.0,0.3504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6409,0.7215,0.8732,0.8734,0.729,0.6457,0.6583,0.6008,0.0399,0.3913,0.5052
54,0.0,0.3492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6377,0.7222,0.8727,0.8728,0.7291,0.6522,0.6443,0.5793,0.003,0.3914,0.5037
55,0.0,0.3462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6351,0.7142,0.8735,0.8733,0.7349,0.6387,0.6314,0.5725,-0.0298,0.3791,0.5048
56,0.0,0.3451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6421,0.7266,0.8727,0.8726,0.7378,0.6432,0.643,0.5906,-0.0466,0.3855,0.5102
57,0.0,0.3439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.639,0.7197,0.874,0.8742,0.7337,0.6392,0.6308,0.567,-0.036,0.3936,0.5069
58,0.0,0.3416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6434,0.7271,0.8736,0.874,0.7374,0.651,0.6513,0.5913,0.0078,0.3964,0.5081
59,0.0,0.3403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6401,0.7222,0.8736,0.8738,0.7332,0.643,0.6464,0.5895,0.0205,0.4027,0.5051
60,0.0,0.3399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6418,0.7287,0.8724,0.8728,0.7454,0.6514,0.6424,0.5843,0.0233,0.4032,0.5129
61,0.0,0.3373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6362,0.7179,0.8741,0.8738,0.7302,0.6467,0.6473,0.5935,-0.0387,0.3808,0.5051
62,0.0,0.336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6402,0.7244,0.873,0.8733,0.7354,0.6453,0.6454,0.5884,0.0125,0.3903,0.5053
63,0.0,0.3348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6406,0.7286,0.8731,0.8731,0.7389,0.6411,0.6448,0.5903,-0.0053,0.3966,0.5094
64,0.0,0.3329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6357,0.7176,0.8733,0.8733,0.7337,0.6462,0.6473,0.5863,-0.0708,0.381,0.508
65,0.0,0.332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6405,0.7261,0.8736,0.8736,0.7397,0.6438,0.6333,0.5723,-0.0384,0.4013,0.5115
66,0.0,0.3309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6351,0.7155,0.8738,0.874,0.7407,0.6396,0.6473,0.5878,-0.0672,0.3914,0.5113
67,0.0,0.3297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.643,0.7301,0.8728,0.8731,0.7325,0.651,0.6451,0.5891,0.0209,0.3943,0.5058
68,0.0,0.3285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6358,0.7196,0.873,0.8731,0.7338,0.6485,0.6431,0.5809,-0.0537,0.3817,0.5081
69,0.0,0.3272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6408,0.7302,0.8725,0.8729,0.7382,0.6424,0.6426,0.5817,-0.0019,0.3895,0.5083
70,0.0,0.3261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6351,0.717,0.8732,0.8736,0.7329,0.6451,0.6467,0.5849,-0.0337,0.3847,0.5079
71,0.0,0.3252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6375,0.7205,0.8735,0.8736,0.7423,0.6544,0.6456,0.583,-0.0625,0.3912,0.5122
72,0.0,0.3246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6356,0.7178,0.8735,0.8736,0.7327,0.6439,0.6485,0.5829,-0.0532,0.3802,0.5092
73,0.0,0.3224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6357,0.7182,0.8736,0.8737,0.7303,0.6494,0.6442,0.5817,-0.0304,0.382,0.5074
74,0.0,0.3213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6386,0.725,0.8731,0.8734,0.7367,0.6485,0.6436,0.5845,-0.0007,0.3904,0.5083
75,0.0,0.3214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6371,0.7235,0.8727,0.873,0.7365,0.6468,0.6439,0.5813,-0.0251,0.3881,0.5103
76,0.0,0.3206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6388,0.7252,0.8734,0.8738,0.7373,0.6487,0.6466,0.5876,-0.0205,0.3939,0.5104
77,0.0,0.3191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.636,0.7213,0.8733,0.8734,0.7303,0.65,0.6464,0.5861,-0.0272,0.3822,0.5063
78,0.0,0.3185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6369,0.7248,0.8736,0.8739,0.7344,0.6442,0.6442,0.5876,-0.0182,0.3916,0.5091
79,0.0,0.3173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6379,0.7235,0.8736,0.8736,0.7391,0.6533,0.644,0.5863,-0.0368,0.3912,0.5113
80,0.0,0.3172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6368,0.723,0.8731,0.8734,0.738,0.6574,0.643,0.5826,-0.0368,0.3882,0.5116
81,0.0,0.3158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6352,0.7225,0.8728,0.8733,0.7353,0.6503,0.6437,0.5886,-0.0375,0.3829,0.5102
82,0.0,0.3154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6386,0.7261,0.8732,0.8733,0.7392,0.6646,0.6434,0.5848,-0.0141,0.3919,0.5104
83,0.0,0.3147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6389,0.7264,0.8727,0.8729,0.7403,0.6558,0.6427,0.5787,-0.0129,0.3888,0.5115
84,0.0,0.3139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6385,0.7263,0.8731,0.8732,0.7393,0.6534,0.6432,0.5795,-0.0169,0.3897,0.512
85,0.0,0.3135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6384,0.7259,0.8727,0.8729,0.74,0.6548,0.6416,0.5793,-0.0202,0.3891,0.5123
86,0.0,0.3132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6362,0.7235,0.8731,0.8733,0.7356,0.6512,0.6428,0.5788,-0.0283,0.3855,0.5099
87,0.0,0.3119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6382,0.7259,0.8731,0.8731,0.7372,0.6548,0.6427,0.5788,-0.0149,0.3892,0.5106
88,0.0,0.3123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6376,0.7256,0.8726,0.873,0.7372,0.6556,0.6421,0.5796,-0.0379,0.384,0.5115
89,0.0,0.3121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6379,0.7255,0.8731,0.8732,0.7379,0.655,0.6421,0.5802,-0.0268,0.3875,0.5113
90,0.0,0.3111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.637,0.7243,0.873,0.8732,0.736,0.6539,0.6424,0.5813,-0.0299,0.3852,0.5106
91,0.0,0.3113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6376,0.7252,0.8729,0.873,0.7374,0.6548,0.6428,0.5812,-0.0343,0.386,0.5116
92,0.0,0.3105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6387,0.7271,0.8729,0.8731,0.7393,0.6584,0.6422,0.5818,-0.0263,0.3898,0.5121
93,0.0,0.3106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6376,0.7247,0.873,0.8731,0.7389,0.6541,0.6428,0.5822,-0.0351,0.3853,0.5118
94,0.0,0.3108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.638,0.7254,0.873,0.8731,0.7389,0.6557,0.6423,0.5775,-0.0316,0.3866,0.5118
95,0.0,0.3097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.638,0.7259,0.8729,0.8731,0.7387,0.6561,0.6415,0.5776,-0.0297,0.3858,0.5115
96,0.0,0.3097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6382,0.7264,0.8727,0.873,0.7392,0.657,0.641,0.5777,-0.0273,0.3859,0.5119
97,0.0,0.3101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6379,0.7258,0.8729,0.8731,0.739,0.6538,0.6414,0.5766,-0.0301,0.3859,0.5118
98,0.0,0.3092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.638,0.726,0.8728,0.8731,0.7393,0.6565,0.6415,0.5772,-0.0294,0.3861,0.5119
99,0.0,0.3089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6376,0.7255,0.8728,0.8731,0.7386,0.6564,0.6412,0.5771,-0.0321,0.3856,0.5116
100,0.0,0.3093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6368,0.7238,0.8729,0.8732,0.7378,0.6554,0.6415,0.5767,-0.0391,0.3837,0.5113
